doi_prefix,publisher_2022,publisher_2013
10.18348,Opuscula Zoologica,
10.54347,Ivanovo State University,
10.46725,Ivanovo State University,
10.46724,Ivanovo State University,
10.46726,Ivanovo State University,
10.18083,Ivanovo State University,
10.54348,Ivanovo State University,
10.21064,Ivanovo State University,
10.18349,Magyar Nylev,
10.18345,Turkiyat Mecmuasi,
10.18344,Institute for International Studies in Education,
10.18351,Revista Genero & Direito,
10.18350,Institute for Poverty Alleviation and International Development,
10.18360,IFSP Itapetininga,
10.18352,Uopen Journals,
10.18353,Carcinological Society of Japan,
10.18354,Ege Strategic Research Journal,
10.17930,University of Agronomic Sciences and Veterinary Medicine in Bucharest (UASVMB),
10.18050,Universidad Cesar Vallejo,
10.18361,Revista de Administracao e Negocios da Amazonia,
10.18330,Balai Penelitian dan Pengembangan Lingkungan Hidup dan Kehutanan Makassar,
10.18367,PHASELIS,
10.18363,Associacao Brasileira de Odontologia Rio de Janeiro (ABORJ),
10.18362,Instituto Internacional de Analise Termica,
10.17915,Center for Nanotechnology in Society at UC Santa Barbara,
10.18405,Revista Evidenciacao Contabil & Financas,
10.18402,Resources Science,
10.18371,University of Banking of National Bank of Ukraine (Kyiv),
10.18364,Liceu Literario Portugues,
10.18407,Fundacao Centro Tecnologico de Juiz de Fora (FCT),
10.18370,Publishing Office TRILIST,
10.17227,Universidad Pedagogica Nacional,
10.18401,Korean Counseling Association,
10.18332,E.U. European Publishing,
10.18406,IFSULDEMINAS (Instituto Federal do Sul de Minas),
10.18276,University of Szczecin,
10.18408,Australian Housing and Urban Research Institute (AHURI),
10.18343,"JIPI, Lembaga Penelitian dan Pengabdian kepada Masyarakat",
10.18355,Slovenska Vzdelavacia a Obstaravacia s.r.o.,
10.18414,Kozgazdasagi Szemle,
10.18404,"International Journal of Education in Mathematics, Science and Technology",
10.18403,E-Makalat Mezhep Arastirmalari Dergisi,
10.18412,Kalvis,
10.18400,Teknik Dergi,
10.18318,Instytut Badan Literackich PAN/The Institute of Literary Research PAS,
10.18411,"Private Enterprise, Vladislav Ivanov",
10.18472,Editora de Livros IABS,
10.18481,TIRAZH Publishing House,
10.18468,Universidade Federal do Amapa,
10.18471,Revista Baiana de Enfermagem,
10.18473,Lepidopterists' Society,
10.18477,Paleontological Institute at The University of Kansas,
10.18466,Celal Bayar University Journal of Science,
10.18469,Povolzhskiy State University of Telecommunications and Informatics,
10.18474,Georgia Entomological Society,
10.18480,The Agricultural Economics Society of Japan,
10.18413,Belgorod National Research University,
10.18478,IUFS Journal of Biology,
10.18475,University of Puerto Rico at Mayaguez,
10.18479,Institute of Research and Journals,
10.18476,Stuttgart State Museum of Natural History,
10.18470,Institute of Applied Ecology,
10.18410,Level Up Business Center,
10.18374,International Academy of Business and Economics,
10.18483,Alkhaer Publications,
10.47770,Karamanoglu Mehmetbey University,
10.47948,Karamanoglu Mehmetbey University,
10.55036,Karamanoglu Mehmetbey University,
10.18493,Karamanoglu Mehmetbey University,
10.18487,Fundacja Medigent,
10.18496,The Korea-Japan Historical Society,
10.18491,Beytulhikme An International Journal of Philosophy,
10.18494,MYU K.K.,
10.18320,VXL Publishers,
10.18381,EconoQuantum,
10.18490,Sosyoloji Arastirmalari Dergisi,
10.18492,Journal of Linguistics Research,
10.18500,Saratov State University,
10.18497,International Electronic Journal of Environmental Education,
10.18499,VSMU N.N. Burdenko,
10.18488,Conscientia Beam,
10.18504,"Facultad Latinoamericana de Ciencias Sociales, Mexico (FLACSO)",
10.2210,Worldwide Protein Data Bank,
10.18501,Korea Heart Rhythm Society,
10.18484,Vitebsk State Medical University,
10.52540,Vitebsk State Medical University,
10.22263,Vitebsk State Medical University,
10.18366,Appris Editora e Livraria Eireli - ME,
10.18329,The Energy and Resources Institute,
10.18506,Anemon Mus Alparslan Universitesi Sosyal Bilimler Dergisi,
10.18502,Knowledge E,
10.53719,Universidad Nacional Del Altiplano Puno Peru,
10.18271,Universidad Nacional Del Altiplano Puno Peru,
10.18513,Tarih Incelemeleri Dergisi,
10.18515,Szent Istvan University Faculty of Economics and Social Sciences,
10.18514,Mathematical Notes,
10.18511,Revista Brasileira de Ciencia e Mobimento,
10.18512,Revista Brasileira de Milho e Sorgo,
10.18522,Southern Federal University,
10.18509,Geobalcanica Society,
10.18520,Current Science Association,
10.18486,"Machine Intelligence Research Labs, Gwalior",
10.18521,Konuralp Medical Journal,
10.18523,National University of Kyiv - Mohyla Academy,
10.18519,Society for Reproductive Biology and Comparative Endocrinology,
10.18525,The Korea Association of Clinical Ultrasound,
10.18524,Odesa I.I. Mechnikov National University,
10.18531,Studia Mundi - Economica,
10.18530,Biztositas es Kockazat,
10.18527,"Doctrina, Ltd.",
10.18532,Contemporary Analysis and Applied Mathematics,
10.18516,Draw Science LLC,
10.18409,Paul V. Galvin Library/Illinois Institute of Technology,
10.18510,Maya Global Education Society,
10.18358,Institute for Analytical Instrumentation of the Russian Academy of Sciences,
10.18482,Journal of Adolescent Psychology and Psychiatry,
10.18539,Current Agriculture Science and Technology (CAST),
10.18543,University of Deusto,
10.18540,Universidade Federal de Vicosa,
10.18528,Society of Gastrointestinal Intervention,
10.18529,The Korean Association of Psychoanalysis,
10.18533,LAR Center Press,
10.18535,Valley International,
10.18517,Insight Society,
10.18485,"Faculty of Philology, University of Belgrade",
10.18508,LLC Relevant Medicine,
10.18541,The Special Education Research Institute,
10.18292,Associacao Internacional de Ciencias Socias e Humanas em Lingua Portugesa (AILPcsh),
10.18335,European Regional Science Association,
10.18554,Universidade Federal do Triangulo Minero,
10.18551,Russian Journal of Agricultural and Socio-Economic Sciences,
10.18550,"Rhazes, LLC",
10.18552,"Coventry University, Lanchester Library",
10.18321,Institute of Combustion Problems,
10.18555,Korean Institute of Cultural Product Art and Design,
10.18553,Academy of Managed Care Pharmacy,
10.18556,Digital Surgery Limited,
10.18548,Asociacion Peruana de Reproduccion Animal,
10.18810,Test accounts,
10.5555,Test accounts,
10.18569,Nucleo de Estudos em Saude Publica,
10.18580,Sociedade Brasileira de Engenharia de Televisao (SET),
10.18561,Revista Biota Amazonia,
10.18562,Universidad Metropolitana,
10.18568,Escola Superior de Propaganda e Marketing (ESPM),
10.18571,Universidade Iguacu - Campus V,
10.18564,Journal of Artificial Societies and Social Simulation,
10.18576,Natural Sciences Publishing,
10.18574,NYU Press,
10.18570,Associacao Brasileira de Etica e Odontologia Legal (ABOL),
10.18356,United Nations Publications,
10.18579,Krupanidhi Educational Trust,
10.18577,FSUE All-Russian Scientific Research Institute of Aviation Materials,
10.18560,Cukurova Arastirmalari Dergisi,
10.18558,Fundacion Ignacio Larramendi,
10.18534,"AR-Consult, LLC",
10.18587,Institute for Buddhist Culture,
10.18588,Asian Journal of Peacebuilding,
10.18586,Mus Alparslan Universitesi Fen Bilimleri Dergisi,
10.18589,Osmanli Arastirmalari,
10.18269,Faculty of Mathematics and Science Education,
10.18595,Civilacademy Journal of Social Sciences,
10.18593,Universidade do Oeste de Santa Catarina,
10.18596,"Journal of the Turkish Chemical Society, Section A: Chemistry",
10.18594,The Medical Journal of Haydarpasa Numune Training and Research Hospital,
10.18592,IAIN Antasari,
10.18598,Korean Society of Community-Based Occupational Therapy Association,
10.18607,Universidade Federal de Mato Grosso,
10.18603,Sanat ve Tasarim Dergisi,
10.18604,Tourism Management Research Organization,
10.18606,Amazonia: Science and Health,
10.18605,Revista Cereus,
10.18617,Liinc em Revista,
10.18618,Associacao Brasileira de Eletronica de Potencia SOBRAEP,
10.18608,Society for Learning Analytics Research,
10.18627,The Modern Linguistic Society of Korea,
10.18614,Dokuz Eylul Universitesi Tip Fakultesi Dergisi,
10.18575,Medical Society of the Republic of Srpska,
10.18625,The Korean Association of Speech Communication,
10.18628,Urimalgeulhakhoe,
10.18621,The European Research Journal,
10.18620,Foundation for the Development of Bone Marrow Transplantation,
10.18611,Comparative Politics,
10.18613,Maritime Faculty Journal - Denizcilik Fakultesi Dergisi,
10.18591,BJU International,
10.18601,Universidad Externado de Colombia,
10.18612,CNU Research Institute of Education,
10.18615,Anadolu Ege Tarimsal Arastirmalar Enstitusu Dergisi,
10.18619,FSBSI All-Russian Scientfic Research Institute of Vegetable Breeding and Seed Production,
10.18630,Korean Association of Arabic Language and Literature,
10.18616,Fundacao Educacional de Criciuma- FUCRI,
10.18544,PROQURAT Andrzej Prokurat,
10.18600,Sulcus Publishing,
10.18624,SENAI ISC,
10.18622,The Korean History Education Society,
10.18623,Editora Dom Helder,
10.17613,Modern Language Association,
10.18640,International Journal of Information Security Engineering,
10.18649,The Korean English Education Society,
10.18359,Universidad Militar Nueva Granada,
10.18547,Kernel Press UG (haftungsbeschrankt),
10.18585,Secretariat of The Indonesian Biomedical Journal,
10.18636,Universidad Tecnologica del Choco Diego Luis Cordoba,
10.18632,"Impact Journals, LLC",
10.18637,Foundation for Open Access Statistic,
10.18638,Publishing Society,
10.18647,Journal of Jewish Studies,
10.18635,Moscow Institute of Energy-Safety and Energy-Economy,
10.18644,SATA Publishing Corporation,
10.18645,Rishi Educational Society,
10.18639,HATASO Enterprises LLC,
10.18566,Universidad Pontificia Bolivariana,
10.18294,Universidad Nacional de Lanus,
10.18651,Federal Reserve Bank of Kansas City,
10.18656,Journal of European Education,
10.18652,The Korean Society of Fashion Design,
10.18655,Pars Szoftverhaz Kft.,
10.18658,Korea Humanities Content Society,
10.18660,HunNet-Media Kft.,
10.18654,"Chinese Society for Mineralogy, Petrology, and Geochemistry",
10.18659,Korean Association of Corpus Linguistics,
10.18661,Revista Pauta Geral – Estudos em Jornalismo,
10.18657,Yonetim ve Ekonomi,
10.18597,Federacion Colombiana de Obstetricia y Ginecologia,
10.18663,Turkish Journal of Clinics and Laboratory,
10.18590,Marshall University Libraries,
10.18664,Ukrainian State University of Railway Transport,
10.18676,"Centro de Estudos e Pesquisas em Educacao, Cultura e Acao Comunitaria (CENPEC)",
10.18677,Centro Cientifico Conhecer,
10.18671,Instituto de Pesquisa e Estudos Florestais (IPEF),
10.17843,Instituto Nacional de Salud (Peru),
10.18674,Revista Exacta,
10.18673,Revista Gestao e Saude/NESPROM,
10.18672,Revista Brasileira de Estudos Políticos da UFMG,
10.18599,Georesursy,
10.18679,Translational Neuroscience and Clinics,
10.18678,Duzce Medical Journal,
10.18642,Scientific Advances Publishers,
10.18572,The Publishing Group Jurist,
10.18583,Universidad Politecnica de Guanajuato,
10.18609,"BioInsights Publishing, Ltd.",
10.18662,Asociatia LUMEN,
10.18668,The Oil and Gas Institute - National Research Institute,
10.18563,Association Palaeovertebrata,
10.18646,New Millennium Discoveries,
10.18686,Universe Scientific Publishing Pte. Ltd.,
10.18691,Kultur ve Iletisim - Culture & Communication,
10.18692,LLC Polyforum Group,
10.18693,The Korean Society of Beauty and Art,
10.18696,"Reunir Revista de Administracao, Contabilidade e Sustentabilidade",
10.18602,Faroe University Press,
10.18694,Korea Philosophical Association,
10.18689,"Madridge Publishers, LLC",
10.18665,Ithaka S&R,
10.18489,South African Institute of Computer Scientists and Information Technologists,
10.18117,University of Pittsburgh Library,
10.18675,Departamento de Educacao da  Universidade Estadual Paulista – UNESP,
10.18573,Cardiff University Press,
10.18700,Korean Neurocritical Care Society,
10.18699,"Institute of Cytology and Genetics, SB RAS",
10.18610,"Giftet, Inc.",
10.18701,IMS Institute Noida,
10.18704,The Japan Language and Literature Association of Korea,
10.18703,Seoul International Law Academy,
10.18702,Asian Concrete Federation,
10.18707,East-West Art and Culture Studies Association,
10.18708,Korean Association of Christian Studies,
10.18706,Gojoseon and Dangun Studies Association,
10.18698,Bauman Moscow State Technical University,
10.18705,Arterialnaya Gipertenziya,
10.36792,Universidad de Sonora,
10.36794,Universidad de Sonora,
10.36789,Universidad de Sonora,
10.46589,Universidad de Sonora,
10.36788,Universidad de Sonora,
10.36793,Universidad de Sonora,
10.36791,Universidad de Sonora,
10.36796,Universidad de Sonora,
10.18633,Universidad de Sonora,
10.52906,Universidad de Sonora,
10.36790,Universidad de Sonora,
10.36797,Universidad de Sonora,
10.36795,Universidad de Sonora,
10.36799,Universidad de Sonora,
10.47807,Universidad de Sonora,
10.36800,Universidad de Sonora,
10.46588,Universidad de Sonora,
10.36798,Universidad de Sonora,
10.18643,Gineco.EU,
10.18760,INFOCOMP Journal of Computer Science,
10.18667,Escuela de Posgrados FAC,
10.18765,Journal of Extension Systems,
10.18763,Revista do Tribunal de Contas do Estado de Minas Gerais,
10.18764,Universidade Federal do Maranhao,
10.18762,Associacao Educacional de Araras,
10.18761,Associacao Paradigma - Centro de Ciencias e Tecnologia do Comportamento,
10.18759,Sociedade de Ensino Superior de Vitoria,
10.18771,Uyusmazlik Mahkemesi Dergisi,
10.18542,Universidade Federal do Para,
10.46529,International Organization Center of Academic Research,
10.18768,International Organization Center of Academic Research,
10.51508,International Organization Center of Academic Research,
10.18769,International Organization Center of Academic Research,
10.47696,International Organization Center of Academic Research,
10.18767,European Journal of Educational Studies,
10.18631,The Japanese Language and Literature Society of Korea,
10.18766,InterEspaco: Revista de Geografia e Interdisciplinaridade,
10.18770,Korea Electric Power Corporation,
10.18680,Hellenic Semiotic Society,
10.18785,University of Southern Mississippi,
10.18683,Asociatia Pentru Cresterea Vizibilitatii Cercetarii Stiintifice (ACVCS),
10.18682,Fundacion Universidad de Palermo,
