wiki_id,label
Q85810444,transformer
Q899409,gens
Q93184,dessins
Q941227,conserve
027728382,Politique monétaire
Q1089398,inconnu
Q1155838,correspondent
Q11633,photographies
Q1187484,hommage
Q1243001,fines
Q131746,sillage
Q1328330,noire
Q134544,oubli
Q1647769,forts
Q1651392,romans
Q1776961,multiples
Q181040,clefs
Q183061,façade
Q1845,Bible
Q192797,élites
Q1929868,pilote
Q193579,assimilation
Q1937066,IRM
Q196668,inspire
Q214305,allemands
Q2167720,circulaire
Q2526255,directs
Q2540457,contradictions
Q2630687,tenant
Q29185,qualifier
Q3083289,la presse
Q3083781,Occident
Q3527389,Révolution
Q3544836,RMN
Q5030817,humour
Q5158294,conceived
Q52674478,cela
Q5533543,Genre
Q573863,porteur
Q575953,Quel
Q6036164,innovations
Q61465343,la République
Q62912,axes
Q655389,cristal
Q659631,maille
Q6950135,métier
Q7094094,lectures
Q719487,collectivités
Q724485,Avant
Q7311115,Religion
Q738730,Aux
Q746628,atelier
Q80006,programmation
Q823560,concrète
Q898288,fragile
Q910035,combustible
Q96376446,disposition
Q97359141,cadres
Q1024499,sonde
Q10269116,durability
Q1060889,changé
Q1091366,ci
Q1122364,engagés
Q1127717,exposé
Q1146195,modifications
Q126807,maternelle
Q1396158,lacune
Q15304494,filles
Q15988,Jean
Q1670875,pied
Q16821677,appropriation
Q17027642,remplacement
Q1747689,Roman
Q1761667,IIe
Q1772698,liaisons
Q1784753,répétition
Q181040,clef
Q185867,noirs
Q1987377,traction
Q212431,installations
Q21855905,Ou
Q23777640,Gestion
Q264058,H2
Q2645227,fragile
Q28458667,urbanisation
Q2892870,La
Q3002739,crises
Q3098686,Gas
Q3210547,la marge
Q3404720,metals
Q3414359,Qui
Q3709757,Jean
Q450539,angles
Q45382,coup
Q4773903,anthropologie
Q48752798,résolue
Q5073462,Chapter 6
Q5161800,connexion
Q5375326,enceinte
Q55633520,sorties
Q6061621,inédits
Q622404,beau
Q65311735,valorisation
Q663792,sinon
Q664716,Sur
Q6916469,borne
Q6917876,motivations
Q8078524,Études
Q849732,bordure
Q918337,uni
Q918727,revues
Q926289,Organisation
Q970625,la marque
Q990560,Pourquoi
027754812,Adsorption
Q1076509,masculine
Q108427315,mur
Q1110852,Aucun
Q1128698,obstacle
Q1131496,traverse
Q1140229,politico
Q12608302,Homme
Q1264489,Grand
Q1318295,narratives
Q1373741,voisines
wiki_id,label
Q1363750,chaire
Q121594,Chaire
Q1363750,Chaire
Q28004591,titulaire de la chaire
Q211775,chaire
Q159700,Jean Monnet
Q7809,Unesco
Q7809,UNESCO
Q1363750,Chaire de recherche
Q211775,Chaire
Q524289,Cnam
Q1129645,intégration régionale
Q12193,Brest
Q1363750,titulaire de la Chaire
Q157575,Université de Strasbourg
Q1110067,Collège International de Philosophie
Q1235608,Université Paris 7
Q155271,Think Tank
Q185264,Histoire des mathématiques
Q211830,Professeure émérite
Q28004591,Titulaire de la Chaire
Q2844,Brasilia
Q2959846,Charles Morazé
Q4173330,Nancy université
Q790,partie française
Q22690,Metz
Q3021,23 novembre
Q3075494,FMSH
Q3414993,R2E
Q3738312,économie bleue
Q669432,guère d’intérêt
Q1363750,chaire industrielle
Q165,mers
Q3075494,Collège d'études mondiales
Q546118,Sorbonne
Q56317865,faire connaître
Q81082,Henri Poincaré
Q1438033,problématiques
Q201486,historiens des sciences
Q726595,Université Rennes 1
Q980688,UPEC
Q1058325,environnement marin
Q1067935,l’Université Laval
Q1363750,chaire universitaire
Q273579,ENA
Q2912244,Faculté des lettres
Q3137112,plusieurs années
Q3475773,sciences de l’éducation
Q7748,systèmes juridiques
Q11634,Sculpture
Q11755959,logements collectifs
Q1546437,Université Paris Dauphine
Q1634522,l’Université du Québec à Montréal
Q1741232,mission impossible
Q178333,Université Pavol Jozef Šafárik
Q183816,master
Q183816,maîtrise
Q202008,l'espace maritime
Q20899,Podcast
Q2306091,professeur de sociologie
Q25409,Košice
Q2985415,CEDRE
Q3001288,Grande Couronne
Q3023260,densifier
Q32090,modes de vie
Q3395383,terres agricoles
Q3412012,périurbains
Q35395,Phonétique
Q3551775,universitaires
Q38701,quinzaine
Q42896759,Traités de Rome
Q44272,Michel Foucault
Q7003,Dijon
Q7748,chaire de droit
Q859363,Sciences Po
Q932068,santé environnementale
Q1065,Nations unies
Q109039671,Institut Veblen
Q1189954,Mines ParisTech
Q121594,Professeur
Q1430113,INALCO
Q1492,Barcelone
Q162314,juridiques
Q1634522,UQAM
Q165,maritime
Q166747,parlementarisation
Q16970,église
Q169930,Ep
Q170241,Plusieurs séries
Q170292,classique
Q17176169,directrice de recherches
Q1815486,Antoine Bazin
Q201486,Histoire des sciences
Q207011,neurosciences
Q207434,interface
Q2622,5 juin
Q264892,justice sociale
Q2707809,activités humaines
Q273579,l’École nationale d'administration
Q28004591,professeur
Q2827292,agrégée de philosophie
Q2947688,Chaire Étienne Gilson
Q3035352,Dominique Méda
Q3064325,Sorbonne
Q308678,habilitée à diriger des recherches
Q3151635,Inspectrice Générale des Affaires Sociales
Q3151887,IAE
Q319676,simultanéité
Q3279950,Maison des Sciences de l'Homme
Q3314483,fruit
Q3368,Essonne
Q3380652,Philippe Roman
Q3407167,Revue Projet
Q3918,carrière universitaire
Q396340,Économie Agricole
Q40998,Phonologie
Q42865,orientalisme
Q483372,paradoxalement
Q484591,naturaliste
Q49053,Schneider Electric
Q56299558,partenaires sociaux
Q56320702,Aurore Lalucq
Q590952,Crédit Agricole
Q60797,Sermons
Q61312806,juillet 2022
Q6602,Strasbourg
Q73646,Veblen
Q83259,l'École normale supérieure
Q838691,Muséum national d'Histoire naturelle
Q846484,CDC
Q859363,Institut d'études politiques de Paris
Q1008,Côte d’Ivoire
Q10605180,entreprendre
Q1146988,Quai d’Orsay
Q11633,photographie
Q11634,sculpture
Q11660,intelligence artificielle
Q11736,Tianjin
Q1194826,agriculture urbaine
Q121594,professeur
Q1232847,globish
Q12539,éclairé
Q1330634,UnB
Q1338878,diversité culturelle
Q1344278,ParisTech
Q147638,sciences cognitives
Q159313,Agglomération
Q162633,carrière académique
Q167457,traités de Rome
Q17630520,inégalités environnementales
Q1857334,UBO
Q1889,diplomatique
Q189833,croissance
Q191701,administration des Affaires
Q211198,grand public
Q211830,professeur émérite
Q213283,légation
Q2445082,sciences et des techniques
Q254204,Université de Nankai
Q25866,community organizing
Q27654,Histoire de la philosophie
Q28004591,Professeur
Q2822880,accrus
Q2947664,chaire d'archéologie
Q3024652,vivre ensemble
Q3317270,mixité sociale
Q3394669,Politiques urbaines
Q3437324,Roc-aux-Sorciers
Q3454767,offre de formation
Q3487522,Sociologie des rapports sociaux
Q3538497,Trente Glorieuses
Q3564296,Véronique CHAMPEIL-DESPLATS
Q3578157,ENTPE
Q3580125,enseignement
Q37041,chinois classique
Q373267,the Faculty
Q3918,monde universitaire
Q4173330,Université de Lorraine
Q441,botanique
Q459026,Université Rennes 1
Q47465,Aix-en-Provence
Q501778,Traductologie
Q5029420,chaire de recherche du Canada
Q56632692,Transition écologique
Q651571,Sociologie du développement
Q6683669,perdent
Q7281,propagande
Q745692,Sociologie politique
Q7601,dix ans
Q7843791,postes consulaires
Q832237,Protection environnementale
Q838691,Muséum
Q841983,longue durée
Q849866,réalité quotidienne
Q860387,Antoine Compagnon
Q867203,Grand Paris
Q877619,consuls
Q891388,stalles
Q9081,connaissances
Q98450626,rapporteurs
wiki_id,label
Q2827988,aimable
Q3151887,IAE
Q128764,aimable
Q30117972,Christophe Schmitt
Q4173330,Université de Lorraine
Q787336,Metz
Q28004591,professeur des universités
Q22248793,Lorraine
Q22690,Metz
Q2420458,Président de l'Université
Q28004591,titulaire de la chaire
Q1004,Bande dessinée
Q16672334,Recherche en gestion
Q18749628,autorisation
Q201358,Pépite
Q28004591,professeur
Q28004591,professeure des universités
Q2827988,Aimable
Q3591565,établissements de santé
Q42298346,Hélène Delacour
Q6743,Mai 68
Q7738,Louis XV
Q801179,Metz
Q96378608,Aimable
027308901,Perception spatiale
027331296,Sociologie urbaine
027584542,Vie artistique
027702472,Observation participante
027741893,Entrepreneuriat
029218667,Territorialité humaine
034007725,Sémiotique et urbanisme
034225439,Hip-hop
Q1003588,francophone
Q1021290,école de musique
Q102686,interpréter
Q103076,scénarii
Q1032900,Guetteurs
Q103474,œuvre majeure
Q1040098,communauté d'apprentissage
Q104154,Urbain Jean Joseph Le Verrier
Q1049625,Improvisation
Q10605180,entreprendre
Q1061127,Nord de la France
Q1062083,milliards
Q1070654,autorisation
Q107095270,great freedom
Q1078913,plastique
Q109040150,durant la Révolution
Q10981881,esteem
Q110043,Oiseaux
Q1101790,cinquantenaire
Q11048908,système de santé
Q110606009,château de Suresnes
Q1110005,collège de Beauvais
Q1129049,observation participante
Q1129653,quotidiennes
Q1132127,culture hip hop
Q1135325,Correspondance littéraire
Q1138434,fous littéraires
Q11401,Hip hop
Q1140487,précieuses
Q1142326,département de la Seine
Q11425,animation
Q1143635,école de management
Q11635,pratique théâtrale
Q11639,danse
Q116993,Magnan
Q1194988,Université Paris 8
Q1200528,25% de la population
Q1215852,Ubu roi
Q121594,professeur
Q1216471,Monde d’Edena
Q1218971,Derniers Jours de Pompéi
Q126298,André Blavier
Q12661,Nord
Q128393,nomades
Q1285463,préfet
Q128764,Aimable
Q131587,pape Clément XIV
Q13194,kiwis
Q132137,Icône
Q132489,Amartya Sen
Q1325236,nouvelles méthodes
Q13258,correspondances
Q1327329,multi-instrumentiste
Q132781,questionnés
Q133163,instrument à percussion
Q134550,retranscriptions
Q13474305,Espagne franquiste
Q1356165,discovery of Neptune
Q13576850,émise
Q1361688,Mellin de Saint-Gelais
Q1368848,littéraire
Q139300,DX7
Q1400881,propriété
Q1412621,conation
Q1420,voiture particulière
Q1422336,gendarmerie nationale
Q1469997,Open Innovation
Q1470209,rue du Bac
Q1472399,connexion à Internet
Q1501364,interférences linguistiques
Q1501800,médecin directeur
Q1511,Wagner
Q1513599,vins de table
Q152218,guerre de la Ligue d’Augsbourg
Q15296811,dessinateur
Q1542710,radical-socialiste
Q154353,Arago
Q155171,version
Q155596,duc d’Orléans
Q155972,tablette
Q157443,Cinéma comique
Q157696,maréchal des logis
Q158030,Castoriadis
Q1596430,grands crus
Q16035204,Pourtant
Q160362,Théophraste
Q161705,frégates
Q161885,Grande Bretagne
Q163265,préfet de police
Q16502,Monde
Q1660435,Wallers
Q16626576,avril 1788
Q1666147,interculturalité
Q16663200,mars 1786
Q167323,généreuse
Q168247,disette
Q169737,breaking
Q169940,détruire
Q170076,Jean Dubuffet
Q170396,Georges
Q173065,Naples
Q173253,sensorielle
Q173318,pupil
Q174193,Royaume-Uni
Q17517,téléphone
Q1757,nombreuses années
Q177581,neutrality
Q178512,transports collectifs
Q18000,mineurs
Q18011763,nouvelle organisation
Q1818867,Saint-Léger
Q182263,Empathie
Q182882,Jean-Jacques Audubon
Q183257,psychothérapeutiques
Q184303,offert
Q184421,harmonieux
Q184485,art du spectacle
Q185963,neutrality
Q186030,l'art contemporain
Q186225,Mercure de France
Q187588,catégories sociales
Q187865,antiques
Q1880695,identité nationale
Q188759,représentatif
Q190767,polygraphe
Q192239,Roman historique
Q192270,consommateurs
Q192571,travaillaient
Q193206,Anecdote
Q1937950,univers sonore
Q193929,Suresnes
Q193977,Videoclip
Q193977,clips vidéo
Q1968967,Leading
Q1976332,cooler
Q19809,Noël
Q19880512,Red Queen
Q1988359,Loin
Q20015,John Couch Adams
Q204671,mobilité
Q207650,autodidacte
Q207781,bulle
Q2082427,Adèle Hugo
Q211346,aliéniste
Q212794,point d'inflexion
Q2144402,Rénovée
Q2144496,consommation
Q219557,phénomène culturel
Q2256147,bibliothèque de l’Arsenal
Q22633,Germain
Q22645,smartphone
Q22692,liberté d'expression
Q2277,Antiquité romaine
Q2277,romaines
Q2289490,impartial
Q230533,décolonisé
Q23073467,nationalism
Q2331744,Décentralisation
Q237095,Madeleine de Scudéry
Q237103,épistolière
Q23951227,Aimable Jayet
Q240,"Bruxelles, Belgique"
